エリア,物件名,価格,所在地,沿線・駅,土地面積,建物面積,間取り,築年月,URL,情報取得日
岐阜県岐阜市,岐阜県各務原市新鵜沼台２丁目,530万円,岐阜県各務原市新鵜沼台２丁目,高山本線/鵜沼駅 徒歩18分,216.4m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_560734d041f43630b63d2612a6a12ad7/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市西改田,"2,980万円",岐阜県岐阜市西改田,樽見鉄道/北方真桑駅 徒歩53分,188.48m2,111.79m2,4LDK,3ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_56082b678b663033bb456ed3e8cb1594/,2026-02-01
岐阜県岐阜市,岐阜県各務原市川島松倉町,"1,700万円",岐阜県各務原市川島松倉町,東海道本線/尾張一宮駅 徒歩8分 バス38分,280.0m2,125.1m2,3LDK,28年10ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/detail_560d1c89bf5a3a8592de44fb54217edf/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市津島町３丁目,636万円,岐阜県岐阜市津島町３丁目,,105.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_561e85ebd96d3799be4c21ed2093429d/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼東町,3190万円,岐阜県各務原市鵜沼東町,ＪＲ高山本線/鵜沼駅 徒歩11分,196.98m2,97.32m2,4LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_56382afe7335367692a61496f97b2c99/,2026-02-01
岐阜県岐阜市,岐阜県各務原市蘇原野口町５丁目,"5,190万円",岐阜県各務原市蘇原野口町５丁目,高山本線/蘇原駅 徒歩10分,230.38m2,97.0m2,3LDK,8ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_563d605d40193f949cca77a6bdc6ae47/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市鏡島,"3,880万円",岐阜県岐阜市鏡島,JR東海道本線/西岐阜駅 徒歩5分 バス6分,168.01m2,100.61m2,4LDK,2年8ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_56a61ad9cbe83b64bbf188b0e542f259/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市弁天町１丁目,940万円,岐阜県岐阜市弁天町１丁目,東海道本線/岐阜駅 徒歩23分,91.42m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_52aedb28a67a317dbeddff848056606f/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市白菊町２丁目,768万円,岐阜県岐阜市白菊町２丁目,,126.97m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_52b220bcc0d5323b8d4435ee0a3ca362/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市粟野東２丁目,"2,100万円",岐阜県岐阜市粟野東２丁目,,499.93m2,140.46m2,5LDK,34年7ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_52e336eccb0730b492382c0ca5dc33d0/,2026-02-01
岐阜県岐阜市,岐阜県各務原市つつじが丘４丁目,"1,200万円",岐阜県各務原市つつじが丘４丁目,名鉄各務原線/鵜沼宿駅 徒歩16分,198.18m2,114.69m2,5SLDK,38年7ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/detail_52e9e5faa4fc3f0e810eb54a10559d18/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市北一色３丁目,"1,850万円",岐阜県岐阜市北一色３丁目,名鉄各務原線/細畑駅 徒歩16分,136.0m2,178.56m2,4DK,25年10ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_5315fe8d9f023a83a2b14115be56ae4e/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼川崎町３丁目,"1,500万円",岐阜県各務原市鵜沼川崎町３丁目,名鉄各務原線/三柿野駅 徒歩3分,173.65m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_531bca4553e73157805ed474c3288af5/,2026-02-01
岐阜県岐阜市,岐阜県羽島市竹鼻町,"1,300万円",岐阜県羽島市竹鼻町,名鉄竹鼻・羽島線/竹鼻駅 徒歩5分,439.0m2,,,,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/detail_532e334c3c4b36219e2289e431f54b2b/,2026-02-01
岐阜県岐阜市,岐阜県各務原市尾崎南町２丁目,580万円,岐阜県各務原市尾崎南町２丁目,,242.85m2,91.89m2,3DK,45年1ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/detail_5360318bdcd934afa1caba63cc3fc610/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市別府,3120万円,岐阜県瑞穂市別府,ＪＲ東海道本線/穂積駅 徒歩20分,193.52m2,117.58m2,4LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/mizuhoshi_ct/detail_5367b1eb64c6339b9d03c09439cb1bd8/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市光町,1480万円,岐阜県岐阜市光町,名鉄名古屋本線/名鉄岐阜駅 徒歩4分 バス15分,184.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_536940e2e0923771a2b742b2ea0daa81/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市東川手,980万円,岐阜県岐阜市東川手,名鉄名古屋本線/岐南駅 徒歩6分,200.82m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_538040db48cf3b00895d04d5e6ca105b/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市月丘町3丁目,"1,250万円",岐阜県岐阜市月丘町3丁目,JR東海道本線/岐阜駅 徒歩2分 バス10分,147.23m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_5385431de6ac3f06b31f6791f7345ade/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市三田洞東5丁目,340万円,岐阜県岐阜市三田洞東5丁目,JR東海道本線/岐阜駅 徒歩3分 バス30分,187.58m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_539f934cce5936f1bf55ff16b866a36a/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市森,918万円,岐阜県瑞穂市森,樽見鉄道/美江寺駅 徒歩21分,242.71m2,,,,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/detail_53a774ac7aa531e3990156c947f8afa1/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市西川手８丁目,"1,490万円",岐阜県岐阜市西川手８丁目,名鉄名古屋本線/岐南駅 徒歩14分,350.58m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_53ac4a83981d36379c8dd1a0437a69e8/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼西町,3380万円,岐阜県各務原市鵜沼西町,名鉄各務原線/鵜沼宿駅 徒歩12分,152.46m2,115.1m2,4LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_53ad3bbb13ab361ea7d3052e59531a9a/,2026-02-01
岐阜県岐阜市,岐阜県各務原市緑苑北,2770万円,岐阜県各務原市緑苑北,ＪＲ高山本線/鵜沼駅 徒歩29分,210.94m2,88.03m2,3LDK,48年3ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/detail_53b56609f12a33b19268c0b6075f5190/,2026-02-01
岐阜県岐阜市,岐阜県羽島市竹鼻町,2380万円,岐阜県羽島市竹鼻町,名鉄竹鼻線/竹鼻駅 徒歩14分,185.15m2,130.02m2,4LDK+S（納戸）,7ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimashi_ct/detail_53c25a8635f9387ba5d988e493c7de1f/,2026-02-01
岐阜県岐阜市,岐阜県羽島市竹鼻町狐穴,"2,680万円",岐阜県羽島市竹鼻町狐穴,名鉄竹鼻・羽島線/竹鼻駅 徒歩9分,195.6m2,118.58m2,4LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimashi_ct/detail_53d69f331b253a4d966d0576daad7d5d/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市茜部野瀬３丁目103番6,780万円,岐阜県岐阜市茜部野瀬３丁目103番6,名鉄竹鼻線/西笠松駅 徒歩18分,209.31m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_53dd724f685a3b28949b71221d1d8269/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加桐野町１丁目,990万円,岐阜県各務原市那加桐野町１丁目,名鉄各務原線/新加納駅 徒歩44分,368.0m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_53fe5d133693375eae6adfee96b744b2/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市鏡島南,5480万円,岐阜県岐阜市鏡島南,ＪＲ東海道本線/西岐阜駅 徒歩15分,176.24m2,102.68m2,3LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_53ffbe0de8e3315da67378b4448d9fd1/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市下西郷１丁目,298万円,岐阜県岐阜市下西郷１丁目,東海道本線/岐阜駅 徒歩12分 バス35分,460.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_540f7b52017134179102941d844bb3c4/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市穂積,980万円,岐阜県瑞穂市穂積,東海道本線/穂積駅 徒歩18分,153.33m2,97.31m2,3SLDK,35年1ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/mizuhoshi_ct/detail_541695bb9697311e9a78c4bb486a1d2d/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市領下,"1,012万円",岐阜県岐阜市領下,名鉄各務原線/細畑駅 徒歩11分,318.58m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_5421005969833c8a9b56b75cbb42c1ad/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市中川原３丁目,493万円,岐阜県岐阜市中川原３丁目,,209.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_543c3d09aa8f358f9235dae1b42e26cb/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市水海道,1750万円,岐阜県岐阜市水海道,名鉄各務原線/新加納駅 徒歩29分,312.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_54574ed17a833dc881ed971947dff930/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市粟野西４丁目,854万円,岐阜県岐阜市粟野西４丁目,,217.42m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_546a889ee33a3f8b9a595ba199256608/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市西改田字米野,"2,980万円",岐阜県岐阜市西改田字米野,,223.08m2,111.44m2,3SLDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_5470fa6babd6359a9a7c67d9a25a1e37/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市中西郷５丁目,998万円,岐阜県岐阜市中西郷５丁目,東海道本線/岐阜駅 徒歩3分 バス36分,147.69m2,125.1m2,4LDK,28年,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_5472ec810594350f87793e8dee637394/,2026-02-01
岐阜県岐阜市,岐阜県羽島市上中町長間,969.5万円,岐阜県羽島市上中町長間,名鉄竹鼻線/江吉良駅 徒歩11分,641.0m2,,,,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/detail_612658df72d7348a8425b630ba4b067d/,2026-02-01
岐阜県岐阜市,岐阜県羽島市福寿町本郷,660万円,岐阜県羽島市福寿町本郷,ＪＲ東海道新幹線/岐阜羽島駅 徒歩12分,206.29m2,,,,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/detail_61277d64b8113cd0837f884def456189/,2026-02-01
岐阜県岐阜市,岐阜県羽島郡岐南町薬師寺,2980万円,岐阜県羽島郡岐南町薬師寺,名鉄名古屋本線/笠松駅 徒歩16分,766.0m2,,,,https://myhome.nifty.com/tochi/gifu/hashimagunginancho_ct/detail_61398609c95839d8b6773facc055f758/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市八代１丁目,"1,280万円",岐阜県岐阜市八代１丁目,,170.0m2,277.19m2,3K,39年6ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_613e2d098f643974902102e1e32ec8c9/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市三田洞,500万円,岐阜県岐阜市三田洞,,236.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_6146487ad68f3d6b923828b2add95995/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市旦島,3450万円,岐阜県岐阜市旦島,ＪＲ東海道本線/西岐阜駅 徒歩55分,231.19m2,122.55m2,4LDK,6ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_6164b426d5f63f07872716cfde8d5baf/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市西鶉６丁目,"2,980万円",岐阜県岐阜市西鶉６丁目,名鉄竹鼻・羽島線/柳津駅 徒歩40分,175.22m2,122.13m2,4LDK,2ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_6177b09870e23ffe91eb31cdfba4a9d7/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市西改田,"3,380万円",岐阜県岐阜市西改田,樽見鉄道/北方真桑駅 徒歩53分,188.52m2,116.75m2,4LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_6179b3880baf39e0a9eae34e7d820a76/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市河渡,"2,380万円",岐阜県岐阜市河渡,東海道本線/岐阜駅 徒歩4分 バス24分,278.86m2,128.33m2,3LDK,47年3ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_617a5963530131379b0601ae6f09ef39/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼東町5丁目,"3,390万円",岐阜県各務原市鵜沼東町5丁目,JR高山本線/鵜沼駅 徒歩8分,191.19m2,100.4m2,4LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_61947c070ba031069bb99f6743cfa216/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市八ツ梅町,3380万円,岐阜県岐阜市八ツ梅町,名鉄名古屋本線/名鉄岐阜駅 徒歩21分,138.09m2,100.44m2,4LDK,1ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_61bca4d1d45a3cc28d2fa1034f8a6502/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市長良東３丁目,"2,800万円",岐阜県岐阜市長良東３丁目,,264.7m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_61c1a24b0a073e5fadc9023562b5a39c/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市中屋東,700万円,岐阜県岐阜市中屋東,,395.79m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_61c1aa8707643305b984806a8a561231/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市加納長刀堀２丁目,580万円,岐阜県岐阜市加納長刀堀２丁目,名鉄名古屋本線/加納駅 徒歩11分,82.64m2,110.88m2,5K,52年10ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_61cde26438463c69b1485008b4e2339f/,2026-02-01
岐阜県岐阜市,岐阜県羽島市上中町長間,980万円,岐阜県羽島市上中町長間,名鉄竹鼻・羽島線/江吉良駅 徒歩11分,331.89m2,,,,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/detail_61e4ab4958bf3993922da4954254078e/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市美江寺,825万円,岐阜県瑞穂市美江寺,樽見鉄道/美江寺駅 徒歩4分,316.09m2,87.6m2,4K,49年1ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/mizuhoshi_ct/detail_61fe7ea8e1223d9d8e543dd5380afad0/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市河渡,"35,000万円",岐阜県岐阜市河渡,,7157.97m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_61fedf9b272e37b5bec393d28b10b7d9/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市稲里,2490万円,岐阜県瑞穂市稲里,ＪＲ東海道本線/穂積駅 徒歩18分,186.34m2,104.36m2,4LDK,5年4ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/mizuhoshi_ct/detail_62054aa34dd23add8f4b57694c3d6860/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市生津天王東町１丁目,930万円,岐阜県瑞穂市生津天王東町１丁目,東海道本線/穂積駅 徒歩26分,184.5m2,,,,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/detail_6208e71086c830e7917b4cf9cabf7214/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市長良,1210万円,岐阜県岐阜市長良,名鉄名古屋本線/名鉄岐阜駅 徒歩86分,200.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_620c84fd87c2349da2f6b95100a82a8a/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市馬場上光町３丁目,"1,280万円",岐阜県瑞穂市馬場上光町３丁目,東海道本線/穂積駅 徒歩24分,240.29m2,,,,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/detail_6245c31a936f3bb2afc5af296c6191f1/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市北島２丁目,"1,550万円",岐阜県岐阜市北島２丁目,,269.68m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_624c88ddd3773bb29fb7bca8da9f3e76/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市岩地２丁目,"1,995万円",岐阜県岐阜市岩地２丁目,高山本線/長森駅 徒歩7分,314.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_626289732f1237df8a06a5054615752a/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼朝日町,1360万円・1380万円,岐阜県各務原市鵜沼朝日町,名鉄各務原線/苧ケ瀬駅 徒歩19分,208.76m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_626bdb3fec63368096781faa2ac629e2/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市下西郷,631万円,岐阜県岐阜市下西郷,樽見鉄道/糸貫駅,189.9m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_626e9a82d66f3d249be3c47c2c08050a/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市鷺山北町,650万円,岐阜県岐阜市鷺山北町,東海道本線/岐阜駅 徒歩2分 バス25分,113.17m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_626e38130f4d3e6c95866a97c8f26698/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市雄総柳町２丁目,"1,035万円",岐阜県岐阜市雄総柳町２丁目,,190.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_627fc1721fa23ab9ac023d662893712a/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市柳津町上佐波,3450万円〜3780万円,岐阜県岐阜市柳津町上佐波,名鉄竹鼻線/柳津駅 徒歩28分,219.12m2,135.54m2,4LDK・5LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_628a855a2869363887d5eb9c028ca877/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市若福町,"1,459万円",岐阜県岐阜市若福町,,268.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_629041a3ce14301c87af1cbc17d55d7c/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼朝日町２丁目,"2,880万円",岐阜県各務原市鵜沼朝日町２丁目,名鉄各務原線/名電各務原駅 徒歩22分,181.6m2,106.0m2,5LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_6294518d50e6366eb8eb679e93e5411f/,2026-02-01
岐阜県岐阜市,岐阜県各務原市蘇原寺島町1丁目,"1,280万円",岐阜県各務原市蘇原寺島町1丁目,名鉄各務原線/六軒駅 徒歩20分,185.0m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_6295f5229de13ae582a84d64cf5d26f5/,2026-02-01
岐阜県岐阜市,岐阜県羽島市正木町新井,"1,490万円",岐阜県羽島市正木町新井,名鉄竹鼻・羽島線/不破一色駅 徒歩29分,515.7m2,,,,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/detail_629f323678cf3be99ad7babcd3573f33/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市本田,2880万円〜2980万円,岐阜県瑞穂市本田,樽見鉄道/美江寺駅 徒歩20分,244.16m2,117.59m2,4LDK〜4LDK+S（納戸）,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/mizuhoshi_ct/detail_62b2e70684d83fb78b21ef5b9c3153be/,2026-02-01
岐阜県岐阜市,岐阜県羽島市正木町須賀小松,"1,075万円",岐阜県羽島市正木町須賀小松,名鉄竹鼻・羽島線/須賀駅 徒歩8分,464.31m2,,,,https://myhome.nifty.com/tochi/gifu/hashimashi_ct/detail_62d1ebf18c3333e6802b51b6bdd09458/,2026-02-01
岐阜県岐阜市,岐阜県羽島市竹鼻町狐穴,"2,380万円",岐阜県羽島市竹鼻町狐穴,名鉄竹鼻・羽島線/竹鼻駅 徒歩13分,185.15m2,130.02m2,4SLDK,7ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimashi_ct/detail_62d9988c93fc35a2af5709b34f2747d2/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市福光西３丁目,"1,188万円",岐阜県岐阜市福光西３丁目,,178.44m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_62dc0509c82530a89c0abe06414234c6/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加前野町,2490万円・2590万円,岐阜県各務原市那加前野町,ＪＲ高山本線/那加駅 徒歩18分,207.07m2,108.54m2,4LDK+S（納戸）,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_62ea7bb064563514a05012f4f9a7fa24/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市今嶺４丁目,"2,200万円",岐阜県岐阜市今嶺４丁目,東海道本線/西岐阜駅 徒歩25分,495.94m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_62ed81f26d143530839deadd08f6cdff/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市西改田松の木,380万円,岐阜県岐阜市西改田松の木,樽見鉄道/北方真桑駅 徒歩39分,74.67m2,75.9m2,4DK,50年5ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_62f9831ae6f0303987e54b7915513f48/,2026-02-01
岐阜県岐阜市,岐阜県羽島郡笠松町長池,874.2万円,岐阜県羽島郡笠松町長池,名鉄竹鼻・羽島線/西笠松駅 徒歩20分,578.0m2,,,,https://myhome.nifty.com/tochi/gifu/hashimagunkasamatsucho_ct/detail_62ff0d23538535d58135e2756f998f5c/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市柳津町上佐波,1230万円,岐阜県岐阜市柳津町上佐波,名鉄竹鼻線/柳津駅 徒歩18分,209.18m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_6300df8b61853e7382dc84c92e678083/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼朝日町,1600万円,岐阜県各務原市鵜沼朝日町,名鉄各務原線/名電各務原駅 徒歩25分,216.21m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_631796b8f2e037b8a178bebe090f5cf1/,2026-02-01
岐阜県岐阜市,岐阜県羽島郡笠松町北及,480万円,岐阜県羽島郡笠松町北及,名鉄竹鼻・羽島線/西笠松駅 徒歩27分,150.41m2,,,,https://myhome.nifty.com/tochi/gifu/hashimagunkasamatsucho_ct/detail_6319f5afe70535659422106a514d434b/,2026-02-01
